REPOID,LANG,STARS,REPOURL
918495007,JavaScript,1.0,https://api.github.com/repos/Stars1233/gitstream
912119270,TypeScript,1.0,https://api.github.com/repos/StevenWido/werun
1006496207,Python,11739.0,https://api.github.com/repos/SuperClaude-Org/SuperClaude_Framework
997346128,Emacs Lisp,0.0,https://api.github.com/repos/SuzumiyaAoba/bfepm
1014666672,TypeScript,0.0,https://api.github.com/repos/SuzumiyaAoba/jsont
954722941,TypeScript,0.0,https://api.github.com/repos/SuzumiyaAoba/tpeg
934946117,Python,0.0,https://api.github.com/repos/TSGCFO/LedgerLink
869903166,Blade,0.0,https://api.github.com/repos/Tann2019/odysseyclan
966581860,HTML,0.0,https://api.github.com/repos/Tantanok221/MusicShare
1012855440,Go,0.0,https://api.github.com/repos/Tattsum/quiz
1019776064,TypeScript,3.0,https://api.github.com/repos/TengHu/FactoryUI
960225366,,446.0,https://api.github.com/repos/TensorBlock/awesome-mcp-servers
833173524,TypeScript,28.0,https://api.github.com/repos/TerraConstructs/base
372919508,C#,4.0,https://api.github.com/repos/TetraspaceW/VanDNationGame
992640039,TypeScript,0.0,https://api.github.com/repos/Tetsuya-Minase/code-review-extension
1021155542,Python,0.0,https://api.github.com/repos/TexasCoding/project-x-py
941074081,HTML,0.0,https://api.github.com/repos/TheCrazyGM/market-viewr
994496747,HTML,0.0,https://api.github.com/repos/TheIllusionOfLife/Eureka
1013202128,C#,1.0,https://api.github.com/repos/Third-Opinion/AppInfraCdkV1
992695372,Rust,2.0,https://api.github.com/repos/ThreatFlux/file-scanner
1019959870,,0.0,https://api.github.com/repos/Tiryoh/claude-code-sandbox
1010519374,JavaScript,0.0,https://api.github.com/repos/Tokiopro/CULTIReFINE-PHP
862917615,Python,0.0,https://api.github.com/repos/Tomodo1773/line-character-agent
1017436388,HTML,0.0,https://api.github.com/repos/TonyToCode/Site
763923484,Python,2921.0,https://api.github.com/repos/TracecatHQ/tracecat
722072952,TypeScript,0.0,https://api.github.com/repos/TransactionAuthorizationProtocol/TAIPs
990150388,TypeScript,0.0,https://api.github.com/repos/TraumaER/caddy-handle-scraper
26027046,JavaScript,67.0,https://api.github.com/repos/TritonDataCenter/node-docker-registry-client
42547539,Roff,264.0,https://api.github.com/repos/TritonDataCenter/rfd
1002745440,Python,0.0,https://api.github.com/repos/Tyvonneboykin/core-nexus
526346665,JavaScript,4.0,https://api.github.com/repos/UCSC-IDTAP/IDTAP
323748807,Fortran,16.0,https://api.github.com/repos/UMEP-dev/SUEWS
954390641,Python,1.0,https://api.github.com/repos/UOR-Foundation/ZPDR
957975067,JavaScript,1.0,https://api.github.com/repos/UOR-Foundation/math-js
1017722344,OCaml,0.0,https://api.github.com/repos/UltimatePea/chinese-ocaml
960155318,TypeScript,4.0,https://api.github.com/repos/UnagiLabs/SUIperCHAT
917402876,HTML,0.0,https://api.github.com/repos/VEuPathDB/expression-shepherd
493138313,HTML,9.0,https://api.github.com/repos/VRHIKKY/VketCloudSDK_Documents
836669090,Lean,85.0,https://api.github.com/repos/Verified-zkEVM/clean
882189414,JavaScript,0.0,https://api.github.com/repos/VimalNagata/linq-portal
940924789,JavaScript,0.0,https://api.github.com/repos/VimalNagata/sessionsred
997849823,Python,1.0,https://api.github.com/repos/Von-Base-Enterprises/core-nexus
714524048,TypeScript,0.0,https://api.github.com/repos/WATonomous/watcloud-website
1022927771,TypeScript,0.0,https://api.github.com/repos/Wal33D/vscode-manic-miners
1013865928,JavaScript,0.0,https://api.github.com/repos/Walton-Viking-Scouts/VikingsEventMgmt
938717878,Python,13414.0,https://api.github.com/repos/Wan-Video/Wan2.1
990172984,TypeScript,2.0,https://api.github.com/repos/WebAppAI0410/MiraiCare
1019432584,JavaScript,1000.0,https://api.github.com/repos/Wei-Shaw/claude-relay-service
1027080674,Python,0.0,https://api.github.com/repos/Wexx-er/vimgym
906579091,TypeScript,1.0,https://api.github.com/repos/WilliamAGH/williamcallahan.com
1020301393,TypeScript,0.0,https://api.github.com/repos/WyattEnterprise/storyGenerator
1027232992,C++,0.0,https://api.github.com/repos/Xike-yuhuofei/ATK-HostPC
968585048,TypeScript,0.0,https://api.github.com/repos/XxGodmoonxX/S2T-playground
991308270,Python,0.0,https://api.github.com/repos/YJSN180/nico-ranking-custom
1023527308,Python,2.0,https://api.github.com/repos/Yehonatan-Bar/ClaudeHive
1012839581,TypeScript,0.0,https://api.github.com/repos/YmzknA/FlowCodeLinks
1008543385,Ruby,0.0,https://api.github.com/repos/YmzknA/chiikusa-nikki
464201760,Dart,211.0,https://api.github.com/repos/YumNumm/EQMonitor
1001629562,TypeScript,0.0,https://api.github.com/repos/YunosukeYoshino/Suno-Maker
838917256,C#,1.0,https://api.github.com/repos/Zarichney-Development/zarichney-api
977337276,Python,1.0,https://api.github.com/repos/ZeroSumQuant/luca-dev-assistant
761150311,Python,5513.0,https://api.github.com/repos/Zipstack/unstract
1011509872,Python,0.0,https://api.github.com/repos/a-deal/gymintel-cli
1000917411,TypeScript,0.0,https://api.github.com/repos/a1hang/slack-ai-agent-demo
1008005508,Shell,1.0,https://api.github.com/repos/aRustyDev/prompts
938999374,TypeScript,0.0,https://api.github.com/repos/aaron-hogan/idle-game
1009128373,JavaScript,1.0,https://api.github.com/repos/aaronsb/CellFlow
938412599,TypeScript,6.0,https://api.github.com/repos/aaronsb/apptio-target-process-mcp
1021611418,Go,3.0,https://api.github.com/repos/aaronsb/atlassian-assets
1003933637,TypeScript,0.0,https://api.github.com/repos/aaronsbrown/eidos-engine
1013221987,TypeScript,0.0,https://api.github.com/repos/aaronshaf/browser-document-viewer
14044098,Python,15.0,https://api.github.com/repos/abelsiqueira/perprof-py
989356032,Python,0.0,https://api.github.com/repos/adamdude828/claude-container
990283990,JavaScript,0.0,https://api.github.com/repos/adamdude828/claude-container-test-js
994372027,Python,0.0,https://api.github.com/repos/adamkwhite/claude-memory-mcp
1001204011,Go,0.0,https://api.github.com/repos/adestefa/legal-automation
1005361368,JavaScript,0.0,https://api.github.com/repos/adinunzio10/godot-mcp
1006345794,Kotlin,2.0,https://api.github.com/repos/adinunzio10/rd-watch
420190714,JavaScript,30.0,https://api.github.com/repos/adobe/helix-website
994017664,Python,0.0,https://api.github.com/repos/adrirobg/minimal-test
60080627,CSS,0.0,https://api.github.com/repos/adstastic/blog
989185331,Swift,0.0,https://api.github.com/repos/aessam/enchanted
1015969186,Python,0.0,https://api.github.com/repos/afspies/homehunt
1017460688,TypeScript,1.0,https://api.github.com/repos/aiandrox/match-party
1026069483,Shell,0.0,https://api.github.com/repos/aibix0001/agent-os
528653584,Go,4.0,https://api.github.com/repos/aichy126/igo
283046497,Python,19011.0,https://api.github.com/repos/airbytehq/airbyte
1011839138,Rust,0.0,https://api.github.com/repos/akasaka-miraina/lambdust
998282315,HTML,0.0,https://api.github.com/repos/akihisa1210/porter
1009970982,TypeScript,0.0,https://api.github.com/repos/akiramei/funcqc
1004899727,TypeScript,0.0,https://api.github.com/repos/akiramei/function-indexer
969906284,HTML,0.0,https://api.github.com/repos/akshaybapat6365/aion-visualization
993981103,JavaScript,100.0,https://api.github.com/repos/aku11i/phantom
69605218,C++,127.0,https://api.github.com/repos/alariq/mc2
1009319856,Starlark,0.0,https://api.github.com/repos/albertocavalcante/rules_jfrog
999353747,HTML,1.0,https://api.github.com/repos/alchemycat/AI-HUMAN-COLLAB-CAT-LAB
357573531,Python,50.0,https://api.github.com/repos/aleph-im/aleph-vm
828032713,Python,13.0,https://api.github.com/repos/alestic/abc
1011621791,Vue,1.0,https://api.github.com/repos/alexanderop/NuxtPapier
1028930025,TypeScript,0.0,https://api.github.com/repos/alexandertataurov/Forestry-Compliance-Application
998128719,Go,2.0,https://api.github.com/repos/ali01/mnemosyne
651622038,Python,3083.0,https://api.github.com/repos/allenai/open-instruct
1008634296,Python,1.0,https://api.github.com/repos/alvinlee00/mcp-snowflake-server
1023100134,JavaScript,0.0,https://api.github.com/repos/amajail/dentaltrack
1002552148,TypeScript,1691.0,https://api.github.com/repos/amantus-ai/vibetunnel
861806467,PowerShell,0.0,https://api.github.com/repos/amery/dev-env
606775111,Java,11.0,https://api.github.com/repos/amorabot/Inscripted
894640711,JavaScript,1335.0,https://api.github.com/repos/anaisbetts/mcp-installer
937732772,Rust,0.0,https://api.github.com/repos/anatoly-chichikov/checkers-rs
1012759204,Python,0.0,https://api.github.com/repos/anchapin/ModPorter-AI
1013098110,TypeScript,0.0,https://api.github.com/repos/andrekirst/booking
552493027,HTML,0.0,https://api.github.com/repos/andrekirst/family
167355244,TypeScript,4.0,https://api.github.com/repos/andrewginns/andrewginns.github.io
1013143444,TypeScript,1.0,https://api.github.com/repos/andrewshell/pinsquirrel
1025639377,TypeScript,0.0,https://api.github.com/repos/angelod1as/new-portfolio
974494285,TypeScript,0.0,https://api.github.com/repos/angelod1as/positiv
1001231053,TypeScript,1.0,https://api.github.com/repos/angelxmoreno/bun-sqlite-orm
199344833,TypeScript,1737.0,https://api.github.com/repos/angular-eslint/angular-eslint
943618032,JavaScript,3.0,https://api.github.com/repos/anoncam/dedpaste
1004084101,Python,2.0,https://api.github.com/repos/anthonyrawlins/distributed-ai-dev
937253475,PowerShell,27063.0,https://api.github.com/repos/anthropics/claude-code
986421638,TypeScript,2275.0,https://api.github.com/repos/anthropics/claude-code-action
928511583,Go,6.0,https://api.github.com/repos/antimetal/system-agent
998924128,TypeScript,1.0,https://api.github.com/repos/anubissbe/remote-docker-continued
645692075,Swift,389.0,https://api.github.com/repos/anyproto/anytype-swift
812095293,JavaScript,14.0,https://api.github.com/repos/apache/datasketches-bigquery
62117812,Java,14760.0,https://api.github.com/repos/apache/pulsar
17165658,Scala,41575.0,https://api.github.com/repos/apache/spark
320073979,C++,2.0,https://api.github.com/repos/aparthas3112/TempoNest
1015715786,TypeScript,1.0,https://api.github.com/repos/appydave-templates/starter-astro-react-tailwind-convex-chatbot
1004772261,Go,0.0,https://api.github.com/repos/apstndb/gh-dev-tools
875470896,Go,8.0,https://api.github.com/repos/apstndb/spanner-mycli
480614136,TypeScript,106.0,https://api.github.com/repos/ar-io/ar-io-node
985428753,Rust,2.0,https://api.github.com/repos/arkavo-org/arkavo-edge
999929188,Objective-C,0.0,https://api.github.com/repos/arkavo-org/idb
915856137,Python,0.0,https://api.github.com/repos/armaan-abraham/mlsae
992368077,Shell,0.0,https://api.github.com/repos/arockwell/arock-fish-utils
1015152091,Python,1.0,https://api.github.com/repos/arockwell/emdx
964938887,Python,1.0,https://api.github.com/repos/arockwell/local_newsifier
1023569548,C#,0.0,https://api.github.com/repos/arstella-ltd/RedmineCLI
953906280,Shell,0.0,https://api.github.com/repos/artefactory/artefiles
1020451125,Go,0.0,https://api.github.com/repos/arthur-debert/nanodoc
1002457616,Go,0.0,https://api.github.com/repos/arthur-debert/treex
952912584,Go,0.0,https://api.github.com/repos/arthur-debert/txxt
29702213,TypeScript,3686.0,https://api.github.com/repos/artsy/eigen
22887404,TypeScript,619.0,https://api.github.com/repos/artsy/force
900411457,Python,0.0,https://api.github.com/repos/arunmenon/agent-generator
692625109,MDX,5.0,https://api.github.com/repos/arunsathiya/portfolio
1008903150,Nix,0.0,https://api.github.com/repos/asabina-de/kb
1009473292,Dart,0.0,https://api.github.com/repos/ashean/very_good_test
996336670,TypeScript,1.0,https://api.github.com/repos/asklokesh/LokiKube
1005895599,C,1.0,https://api.github.com/repos/asthra-lang/asthra
915062417,TypeScript,0.0,https://api.github.com/repos/astriaorg/web-apps
1001337788,HTML,0.0,https://api.github.com/repos/atariryuma/Everyone-s-Answer-Board
957484513,Go,0.0,https://api.github.com/repos/atriumn/atriumn-sdk-go
1011492254,TypeScript,0.0,https://api.github.com/repos/atsushi-h/web-native-monorepo-template
998347587,Ruby,4.0,https://api.github.com/repos/atsushi-yamamoto2/flowregex
901426250,Go,1.0,https://api.github.com/repos/atxtechbro/dotfiles
968596584,Python,1.0,https://api.github.com/repos/avantifellows/curiosity_coach
999870640,Python,3.0,https://api.github.com/repos/avijeett007/sonti-ai
1027208880,Kotlin,1.0,https://api.github.com/repos/avishalom/eink-compose
679504479,TypeScript,1117.0,https://api.github.com/repos/aws-samples/generative-ai-use-cases
952238700,Python,5107.0,https://api.github.com/repos/awslabs/mcp
1016574739,Go,0.0,https://api.github.com/repos/ayutaz/Grimoire
952988376,C++,2.0,https://api.github.com/repos/ayutaz/piper-plus
1017944382,C#,0.0,https://api.github.com/repos/ayutaz/uPiper
989917799,Elixir,8.0,https://api.github.com/repos/azmaveth/ex_mcp
860656400,JavaScript,1.0,https://api.github.com/repos/azumag/harvest3
1018651814,TypeScript,0.0,https://api.github.com/repos/azumag/harvest4
989087242,HTML,999.0,https://api.github.com/repos/badlogic/lemmy
1005013296,TypeScript,0.0,https://api.github.com/repos/bahaha/vaul-web-component
1017449773,TypeScript,0.0,https://api.github.com/repos/baldawsari/ai-course-creator
28036606,Shell,9.0,https://api.github.com/repos/baleen37/dotfiles
1013037711,Swift,13.0,https://api.github.com/repos/bannzai/SwiftTUI
989634216,Python,3.0,https://api.github.com/repos/banton/medical-patients
577502354,TypeScript,3.0,https://api.github.com/repos/barelylabs/barely
1026903575,TypeScript,0.0,https://api.github.com/repos/barnesy/ai-agent-system
1026706128,Go,0.0,https://api.github.com/repos/bartschneider/homeboard
926596183,Rust,40.0,https://api.github.com/repos/base/node-reth
897595329,Python,1460.0,https://api.github.com/repos/basicmachines-co/basic-memory
939063100,Python,0.0,https://api.github.com/repos/baskaranz/feast-agentic
1020107175,Shell,0.0,https://api.github.com/repos/batumi-works/actions-lib
601388007,Python,121.0,https://api.github.com/repos/bayesianbandits/bayesianbandits
1018608993,JavaScript,0.0,https://api.github.com/repos/bbernstein/chq-calendar
967062465,TypeScript,7.0,https://api.github.com/repos/bdougie/contributor.info
953138513,TypeScript,4.0,https://api.github.com/repos/bdougie/pull2press
165500584,Elixir,79.0,https://api.github.com/repos/beam-telemetry/telemetry_metrics_statsd
1011816340,Rust,5.0,https://api.github.com/repos/beamsjr/FluentAI
899111891,Rust,29.0,https://api.github.com/repos/bearcove/dylo
971616187,CSS,0.0,https://api.github.com/repos/bearded-bytes/spring-petclinic-coder
13357567,HTML,10.0,https://api.github.com/repos/bearsunday/bearsunday.github.io
998597460,JavaScript,0.0,https://api.github.com/repos/becky3/coin-hunter-adventure
1006742590,TypeScript,0.0,https://api.github.com/repos/becky3/coin-hunter-adventure-pixel
907518954,Smarty,1.0,https://api.github.com/repos/beehiiv/gtm-beehiiv-pixel-base
1009995304,Rust,1.0,https://api.github.com/repos/beijaflor/tmuxrs
788961623,JavaScript,115.0,https://api.github.com/repos/belladoreai/llama3-tokenizer-js
1010871076,TypeScript,1.0,https://api.github.com/repos/belljun3395/resource-fe
992544874,Python,10.0,https://api.github.com/repos/benaskins/lamina-os
7346775,Astro,0.0,https://api.github.com/repos/bendrucker/bendrucker.me
904888054,Python,61.0,https://api.github.com/repos/berlinbra/alpha-vantage-mcp
1025441210,Python,1.0,https://api.github.com/repos/berrylands/modal-meigen-multitalk
952643099,C#,0.0,https://api.github.com/repos/bigdra50/MaterialCombiner
968101794,Go,4.0,https://api.github.com/repos/binary-install/binstaller
875493470,TypeScript,9.0,https://api.github.com/repos/bitsacco/os
1007807090,F#,1.0,https://api.github.com/repos/biwakonbu/fcode
1022536960,Go,6.0,https://api.github.com/repos/biwakonbu/reviewtask
722879591,PHP,4.0,https://api.github.com/repos/blaze-commerce/blazecommerce-wp-plugin
1021106226,HTML,0.0,https://api.github.com/repos/blipee-dev/retail-platform
954861214,Rust,0.0,https://api.github.com/repos/blueboxgarage/DQR
1005319972,Elixir,9.0,https://api.github.com/repos/bluzky/prana
965615190,JavaScript,6484.0,https://api.github.com/repos/bmadcode/BMAD-METHOD
1023810795,JavaScript,0.0,https://api.github.com/repos/bogdanfacaianu/finance-planner
926711750,HTML,27.0,https://api.github.com/repos/bolt-foundry/bolt-foundry
100330253,Shell,1.0,https://api.github.com/repos/bonyuta0204/dotfiles
909265591,Python,0.0,https://api.github.com/repos/book000/calculate-storage
1002553705,Shell,0.0,https://api.github.com/repos/book000/claude-user-dotfiles
504025858,TypeScript,0.0,https://api.github.com/repos/book000/rss-deliver
1010866612,TypeScript,0.0,https://api.github.com/repos/book000/rss-translator-bridge
1002779798,Shell,0.0,https://api.github.com/repos/book000/twitter-bulk-blocker
961150918,Python,0.0,https://api.github.com/repos/book000/update-softwares
962356521,Python,0.0,https://api.github.com/repos/bossjones/boss-bot
1002101985,Python,0.0,https://api.github.com/repos/bouthilx/compute-forecast-framework
1016373967,,0.0,https://api.github.com/repos/braindaamage/scope
904463667,TypeScript,1.0,https://api.github.com/repos/braingame-com/braingame
1001703124,Python,1.0,https://api.github.com/repos/brendanwilliam/nba-pbp-api
313247352,Python,223.0,https://api.github.com/repos/brentyi/jaxls
413741832,Python,736.0,https://api.github.com/repos/brentyi/tyro
1021754039,Python,0.0,https://api.github.com/repos/brettarion/cti-app
848270915,PHP,0.0,https://api.github.com/repos/briangflett/mascode
728395003,Python,6.0,https://api.github.com/repos/broadinstitute/jump_hub
925200383,Go,0.0,https://api.github.com/repos/bryangoettsch/imgonna
1026810841,C#,0.0,https://api.github.com/repos/bskertchly/procure-sdk
989499959,Go,0.0,https://api.github.com/repos/btassone/swiss-linux-knife
212465715,Go,10115.0,https://api.github.com/repos/bufbuild/buf
943383028,Rust,314.0,https://api.github.com/repos/buger/probe
482225540,Go,839.0,https://api.github.com/repos/busser/tfautomv
1010941556,Python,1.0,https://api.github.com/repos/bxtxh/seiji-watch
639298208,MDX,6.0,https://api.github.com/repos/bytebase/bytebase.com
1015645782,Rust,4.0,https://api.github.com/repos/bzsanti/oxidizePdf
1004531174,Python,0.0,https://api.github.com/repos/c50bossio/6fb-booking
1009649149,Python,1.0,https://api.github.com/repos/cagojeiger/cli-git
1014230167,JavaScript,0.0,https://api.github.com/repos/calebcrim/ai-tools-dashboard
1018913363,Python,0.0,https://api.github.com/repos/calico923/civitiai-tools
1016383563,TypeScript,3.0,https://api.github.com/repos/camoneart/maestro
968758367,Mermaid,3.0,https://api.github.com/repos/carbondirect/BOOST
1004427940,Rust,0.0,https://api.github.com/repos/carloseberhardt/threeaday
1019174227,TypeScript,0.0,https://api.github.com/repos/carmandale/AIMS
1026779813,Python,0.0,https://api.github.com/repos/carmandale/spy-fly
1003413217,TypeScript,0.0,https://api.github.com/repos/cartmantft/sub-translate
731743278,Rust,50.0,https://api.github.com/repos/cartridge-gg/cainome
675823898,Rust,53.0,https://api.github.com/repos/cartridge-gg/slot
999243801,TypeScript,2.0,https://api.github.com/repos/caseymanos/opent3.chat
999635154,Shell,45.0,https://api.github.com/repos/cassler/awesome-claude-code-setup
1016554116,TypeScript,0.0,https://api.github.com/repos/castor4bit/epub-image-extractor
1017001402,TypeScript,0.0,https://api.github.com/repos/ccarella/daygent
980853478,Python,0.0,https://api.github.com/repos/cdot65/cdot65.scm
1025899534,TypeScript,8.0,https://api.github.com/repos/cgbarlow/ppmoa
1012926009,TypeScript,7.0,https://api.github.com/repos/cgbarlow/sasi
826974078,Jupyter Notebook,14.0,https://api.github.com/repos/cgiovanetti/LINX
1018059336,TypeScript,0.0,https://api.github.com/repos/chanl-ai/chanl-v2
228681195,TypeScript,75.0,https://api.github.com/repos/chanzuckerberg/single-cell-data-portal
1001846619,Java,0.0,https://api.github.com/repos/char5742/groovy-lsp-extension
970502874,Python,0.0,https://api.github.com/repos/chat-prompt/whisper-at
1009231555,TypeScript,0.0,https://api.github.com/repos/chazmaniandinkle/gemini-cli
1018630052,Python,0.0,https://api.github.com/repos/cheickmec/spreadsheet-analyzer
974904662,TypeScript,0.0,https://api.github.com/repos/chida09/read-log
1020305299,Python,645.0,https://api.github.com/repos/chiphuyen/sniffly
493861279,Rust,22.0,https://api.github.com/repos/chipturner/pxhist
577541264,JavaScript,0.0,https://api.github.com/repos/chokil/study-react
1024986028,JavaScript,0.0,https://api.github.com/repos/chom58/claude-actions-mvc-test
812145359,Elm,1.0,https://api.github.com/repos/choonkeat/tiny-form-fields
1002463300,Astro,0.0,https://api.github.com/repos/chrimage/atlas-divisions-site
1027231564,TypeScript,0.0,https://api.github.com/repos/chris-hendrix/what-train-am-i-on-app
964690165,Python,1.0,https://api.github.com/repos/chris-sanders/troubleshoot-mcp-server
878406715,Python,0.0,https://api.github.com/repos/chrisbillows/readwise-local-plus
682759502,R,0.0,https://api.github.com/repos/chrisschwer/League-Simulator-Update
954107416,Vue,1.0,https://api.github.com/repos/cibseven/cibseven-webclient
88291886,Ruby,0.0,https://api.github.com/repos/cjlucas/tvdb-calendar
963951611,Python,2.0,https://api.github.com/repos/cjw296/xerotrust
1007998054,JavaScript,0.0,https://api.github.com/repos/cklose2000/gcp-fresh-mcp
992937815,Rust,49.0,https://api.github.com/repos/clafollett/agenterra
1025472321,TypeScript,391.0,https://api.github.com/repos/classmethod/tsumiki
898049758,TypeScript,185.0,https://api.github.com/repos/claude-did-this/MCPControl
1003471349,,0.0,https://api.github.com/repos/claudes-world/OpenHands
1022737023,TypeScript,0.0,https://api.github.com/repos/claudes-world/cctoast-wsl
1004644246,,0.0,https://api.github.com/repos/claudes-world/claude-pocket-console
1002674125,TypeScript,122.0,https://api.github.com/repos/clidey/dory
1021068018,Python,0.0,https://api.github.com/repos/cliu238/comsa_claude
554307884,TypeScript,1471.0,https://api.github.com/repos/cloudflare/next-on-pages
537085161,C++,6914.0,https://api.github.com/repos/cloudflare/workerd
1023308375,HTML,0.0,https://api.github.com/repos/cmarin/metakai
1001505679,TypeScript,64.0,https://api.github.com/repos/co-browser/vibe
1025488756,TypeScript,0.0,https://api.github.com/repos/co6tter/minimal-doc-v1
941640878,Python,0.0,https://api.github.com/repos/coairesearch/mechanisticexplorer
16563587,Go,31133.0,https://api.github.com/repos/cockroachdb/cockroach
615001396,JavaScript,5.0,https://api.github.com/repos/codante-io/codante-io-api
1021171024,TypeScript,0.0,https://api.github.com/repos/codefactory-co/k-nomad
983346726,TypeScript,35.0,https://api.github.com/repos/codeflow-studio/claude-code-chat
140426234,SCSS,84.0,https://api.github.com/repos/codeforjapan/mapprint
440752086,Go,10544.0,https://api.github.com/repos/coder/coder
582550891,TypeScript,97.0,https://api.github.com/repos/coder/vscode-coder
1016274389,Python,0.0,https://api.github.com/repos/coderberry/otterai-py
838659679,TypeScript,7248.0,https://api.github.com/repos/codexu/note-gen
1004088809,TypeScript,0.0,https://api.github.com/repos/coffmanjrp/pokemon-pokedex
1012480482,Python,7636.0,https://api.github.com/repos/coleam00/context-engineering-intro
977155585,Python,1447.0,https://api.github.com/repos/coleam00/mcp-crawl4ai-rag
1027218222,HTML,3.0,https://api.github.com/repos/colevandersWands/qubitquest
798551304,TypeScript,19.0,https://api.github.com/repos/commontoolsinc/labs
4414698,TypeScript,17818.0,https://api.github.com/repos/compiler-explorer/compiler-explorer
987873009,Python,5.0,https://api.github.com/repos/compiler-explorer/explain
18843954,Python,382.0,https://api.github.com/repos/compiler-explorer/infra
1008071390,PHP,0.0,https://api.github.com/repos/conduit-ui/conduit
476408089,Open Policy Agent,16.0,https://api.github.com/repos/conforma/policy
926831398,Nix,2.0,https://api.github.com/repos/conneroisu/bufrnix
259147326,TypeScript,59.0,https://api.github.com/repos/connorads/lockbot
103446460,C,3485.0,https://api.github.com/repos/containers/crun
1002211107,TypeScript,0.0,https://api.github.com/repos/cooperwalter/recipe-and-me
994762115,TypeScript,0.0,https://api.github.com/repos/copp1723/seorylie
1005168018,Python,0.0,https://api.github.com/repos/copp1723/swarm
565190068,Rust,6.0,https://api.github.com/repos/coreyja/coreyja.com
1024279706,TypeScript,0.0,https://api.github.com/repos/covelline/mcp-server-gsc
909060353,Rust,13.0,https://api.github.com/repos/cpunion/axum-params
895720313,Nunjucks,0.0,https://api.github.com/repos/craigsturgis/csdc-11ty
997687443,TypeScript,0.0,https://api.github.com/repos/crazyrabbitLTC/railway-mcp
960308376,Smarty,2.0,https://api.github.com/repos/crdant/serverless-pdf-chat-replicated
464198138,TypeScript,37.0,https://api.github.com/repos/creatorsgarten/creatorsgarten.org
1026644627,HTML,0.0,https://api.github.com/repos/crebo-t-yokoyama/nextjs-inventory-app
1018074843,Python,0.0,https://api.github.com/repos/credentum/agent-context-template
904251055,JavaScript,0.0,https://api.github.com/repos/cristianvasquez/rdf-tree
1011607756,HTML,0.0,https://api.github.com/repos/csquared/sayless
1022912587,TypeScript,0.0,https://api.github.com/repos/cswbrian/tnlplatinum
990268424,Go,0.0,https://api.github.com/repos/ctclostio/DnD-Game
940485168,Java,0.0,https://api.github.com/repos/cuioss/cui-jwt
947956021,Python,7.0,https://api.github.com/repos/culstrup/fireflies-raycast
924166361,TypeScript,1.0,https://api.github.com/repos/culstrup/get-stuff-done-ai
1022732189,TypeScript,0.0,https://api.github.com/repos/currentspace/tim
1008797148,TypeScript,0.0,https://api.github.com/repos/cuzic/VibeInsight
994386798,TypeScript,0.0,https://api.github.com/repos/cy6erskunk/fencing-score
997890921,TypeScript,4512.0,https://api.github.com/repos/czlonkowski/n8n-mcp
1019813856,Go,5.0,https://api.github.com/repos/d-kuro/geminiwebtools
990591750,Go,125.0,https://api.github.com/repos/d-kuro/gwq
1020748305,HTML,0.0,https://api.github.com/repos/d-nishikido/in-house-intranet
1020654886,TypeScript,0.0,https://api.github.com/repos/d-nishikido/travel-expenses-settlement
997733277,Python,251.0,https://api.github.com/repos/dai-motoki/haconiwa
1006235574,TypeScript,0.0,https://api.github.com/repos/daisuke-tanabe/poke-app
1004961642,HTML,0.0,https://api.github.com/repos/daktu32/wezterm-parallel
995613314,JavaScript,0.0,https://api.github.com/repos/damilola-elegbede/alocubano.boulderfest
1017547345,Shell,0.0,https://api.github.com/repos/damilola-elegbede/claude-config
1023213963,Python,1.0,https://api.github.com/repos/danieleschmidt/AI-Scientist-v2
1027286322,Python,1.0,https://api.github.com/repos/danieleschmidt/active-inference-sim-lab
1006605038,Python,1.0,https://api.github.com/repos/danieleschmidt/agent-orchestrated-etl
1028070065,Python,1.0,https://api.github.com/repos/danieleschmidt/agentic-redteam-radar
1026487949,Python,1.0,https://api.github.com/repos/danieleschmidt/agentic-startup-studio-boilerplate
1027203391,Python,1.0,https://api.github.com/repos/danieleschmidt/agi-eval-sandbox
1027285181,Shell,1.0,https://api.github.com/repos/danieleschmidt/ai-hardware-codesign-playground
1028065108,Python,1.0,https://api.github.com/repos/danieleschmidt/async-toolformer-orchestrator
1027289648,Python,1.0,https://api.github.com/repos/danieleschmidt/causal-eval-bench
987864466,Python,1.0,https://api.github.com/repos/danieleschmidt/chest-xray-pneumonia-detector
1027298625,Python,1.0,https://api.github.com/repos/danieleschmidt/cot-safepath-filter
987869825,Python,1.0,https://api.github.com/repos/danieleschmidt/fair-credit-scorer-bias-mitigation
987869165,Python,1.0,https://api.github.com/repos/danieleschmidt/iot-anomaly-detector-timeseries
1006597920,Python,1.0,https://api.github.com/repos/danieleschmidt/lexgraph-legal-rag
1027289331,Python,1.0,https://api.github.com/repos/danieleschmidt/lm-watermark-lab
1028741964,Python,1.0,https://api.github.com/repos/danieleschmidt/neural-operator-foundation-lab
1027284212,Python,1.0,https://api.github.com/repos/danieleschmidt/open-moe-trainer-lab
1027203757,Shell,1.0,https://api.github.com/repos/danieleschmidt/provenance-graph-sbom-linker
1027199394,Shell,1.0,https://api.github.com/repos/danieleschmidt/self-healing-pipeline-guard
1027288919,Python,1.0,https://api.github.com/repos/danieleschmidt/spikeformer-neuromorphic-kit
1006605963,Python,1.0,https://api.github.com/repos/danieleschmidt/sql-query-synthesizer
1027202544,TypeScript,1.0,https://api.github.com/repos/danieleschmidt/synthetic-data-guardian
